date,open,high,low,close,volume,tic,daily_return,log_return,sma_10,sma_30,volatility_10
2022-08-03,158.30034109572696,163.95954889245084,158.21176579536746,163.50682067871094,82507500,AAPL,0.038247680541351636,0.0375343695183823,155.3368881225586,146.03675944010416,0.01964091507877104
2022-08-04,163.3887030177202,164.55007867195602,161.83364935538773,163.19186401367188,55474100,AAPL,-0.0019262601017602243,-0.0019281177266458288,156.36637115478516,147.03606058756512,0.019720633369651134
2022-08-05,160.85607517425956,163.45799860304652,160.64909732753878,162.9652099609375,56697000,AAPL,-0.001388880837315476,-0.001389846226282632,157.49719696044923,147.9320103963216,0.019273366630359424
2022-08-08,163.97046163622954,165.38969510382904,161.83176107750737,162.49209594726562,60276900,AAPL,-0.002903159599433991,-0.0029073819413323,158.69291229248046,148.7009735107422,0.01894272791868956
2022-08-09,161.654383591601,163.42842563656737,160.8954849037263,162.54139709472656,63135500,AAPL,0.0003034064344700216,0.00030336041604573803,160.02642822265625,149.4715799967448,0.018264596932022502
2022-08-10,165.26155937141485,166.89762095148,164.49281044366623,166.799072265625,70170500,AAPL,0.026194404914688496,0.025857207274154165,161.27490844726563,150.52255503336588,0.017209071845550077
2022-08-11,167.6072389716485,168.52383349342222,165.76421460976547,166.0598907470703,57149200,AAPL,-0.004431568524419283,-0.004441417031205011,162.39435119628905,151.49016520182292,0.0176085755635253
2022-08-12,167.3707287952548,169.68682621240507,166.9567731335436,169.6178436279297,68039400,AAPL,0.0214257209543669,0.02119941697266265,163.3617401123047,152.65871887207032,0.016128183920500135
2022-08-15,169.04621123839397,170.8892358519702,168.8786649134066,170.69212341308594,54091700,AAPL,0.006333530495251205,0.0063135579776572035,164.53497619628905,153.79057922363282,0.015565603610167551
2022-08-16,170.28802952506885,171.2046241525694,169.18418785976604,170.534423828125,56377100,AAPL,-0.0009238831986364548,-0.0009243102417643905,165.84007415771484,154.83090057373047,0.014785845313977922
2022-08-17,170.27817502867526,173.60941569871042,170.08106259876365,172.03250122070312,79542000,AAPL,0.008784604063798662,0.008746243918289143,166.69264221191406,155.8765416463216,0.010597626447957028
2022-08-18,171.2440198074247,172.37742744821887,170.62310142681395,171.63824462890625,62290100,AAPL,-0.0022917564355532383,-0.002294386528456443,167.5372802734375,156.796511332194,0.01062514694097025
2022-08-19,170.53441975425127,171.23418617524862,168.83922578662404,169.04620361328125,70346300,AAPL,-0.015101768380521352,-0.015216961300549734,168.14537963867187,157.607443745931,0.012320259110150462
2022-08-22,167.24261734201428,167.41016368127242,164.72939217570928,165.1531982421875,69026800,AAPL,-0.0230292386808022,-0.023298554389020593,168.41148986816407,158.35979970296225,0.014938006339993343
2022-08-23,164.67023889482752,166.2767345287208,164.24643288251994,164.8180694580078,54147100,AAPL,-0.002029199481128119,-0.0020312610958189876,168.6391571044922,159.0685063680013,0.014979133785839312
2022-08-24,164.90677623350408,165.68537556627746,163.85220146265053,165.11373901367188,53841500,AAPL,0.0017939146880943113,0.0017923075449050214,168.4706237792969,159.79920756022136,0.012306374205953366
2022-08-25,166.34571105112042,167.68609658373745,165.92192009296824,167.5776824951172,51218200,AAPL,0.014922704168435663,0.014812456065288656,168.62240295410157,160.51427459716797,0.01318559458062014
2022-08-26,168.1099211092857,168.58299398508154,161.20101486509154,161.26014709472656,78961000,AAPL,-0.03769914529385321,-0.03842813842923091,167.78663330078126,160.96298573811848,0.016141752334357072
2022-08-29,158.82572041272238,160.55048008538364,157.5149162955654,159.0524139404297,73314000,AAPL,-0.013690506886366749,-0.013785086092707262,166.62266235351564,161.43980763753254,0.015817235629509516
2022-08-30,159.79163221679283,160.21542318351743,155.44523326516241,156.61807250976562,77906200,AAPL,-0.015305278117789589,-0.015423612870490273,165.23102722167968,161.70655263264973,0.01585652526624233
2022-08-31,157.99785253340468,158.26396254446672,154.87357512802876,154.95242309570312,87991100,AAPL,-0.010635103518839673,-0.010692060420572346,163.52301940917968,161.8508499145508,0.014651349074419178
2022-09-01,154.3808088580502,156.13513503517575,152.43922061054926,155.68177795410156,74229900,AAPL,0.004706960006349625,0.004695916909483983,161.92737274169923,161.94367472330728,0.015239013860307163
2022-09-02,157.44596671349123,158.04716944145756,152.734908630889,153.5627899169922,76957800,AAPL,-0.013611021565633097,-0.01370450072000781,160.3790313720703,162.0072026570638,0.015186222675728646
2022-09-06,154.21324568103077,154.82429865337028,151.47334262357523,152.3012237548828,73714800,AAPL,-0.008215311552956961,-0.008249243192025083,159.09383392333984,162.06607869466146,0.014404113704390566
2022-09-07,152.58707487686897,154.41038374001005,151.39451980442465,153.71063232421875,87449600,AAPL,0.009254085650711952,0.009211528947536577,157.98309020996095,162.21622517903646,0.015338968404436418
2022-09-08,152.4096506976959,154.10484460794962,150.47791285622748,152.2322540283203,84923800,AAPL,-0.009617931261775903,-0.009664482286156406,156.69494171142577,162.1468246459961,0.015036069883417954
2022-09-09,153.22765992863847,155.54377193244906,152.51804327379915,155.10025024414062,68028800,AAPL,0.018839609477809827,0.018664341928278785,155.44719848632812,162.15465087890624,0.015722564386545176
2022-09-12,157.28824820471496,161.8908915280311,157.0024374583422,161.07286071777344,104956000,AAPL,0.03850806471447621,0.03778513003760448,155.4284698486328,162.1922810872396,0.017557349623712113
2022-09-13,157.59379629154282,158.22456513012241,151.15797805083207,151.62120056152344,122656600,AAPL,-0.05867940827605267,-0.06047150483274447,154.6853485107422,161.94766235351562,0.025846354362653978
2022-09-14,152.55747250443096,154.83416823515125,151.39449874644285,153.06997680664062,87965400,AAPL,0.009555235282082686,0.009509872758893005,154.33053894042968,161.80054677327473,0.025908587572484813
2022-09-15,152.41949313430064,153.0009950551444,149.19666683175186,150.17237854003906,90481100,AAPL,-0.018929892896383138,-0.01911135703284296,153.85253448486327,161.35606536865234,0.026345026745998975
2022-09-16,149.0291279719984,149.167108171916,146.23007742711988,148.52647399902344,162278800,AAPL,-0.010960101697908398,-0.011020606108339699,153.13700408935546,160.86721903483073,0.02629480700843896
2022-09-19,147.15652109079085,152.33080110123336,146.94955831205283,152.251953125,81474200,AAPL,0.02508292983512872,0.024773516473787206,153.00592041015625,160.5101104736328,0.027613793522460815
2022-09-20,151.18751937449895,155.80002796923935,150.8721425262803,154.6370391845703,107689800,AAPL,0.015665388920246714,0.01554395329750003,153.239501953125,160.24827524820964,0.027929359430872595
2022-09-21,155.07071436973487,156.4505314848071,151.38466523487358,151.5029296875,101696800,AAPL,-0.02026752137519605,-0.020475725578711412,153.01873168945312,159.8803263346354,0.02859114502691027
2022-09-22,150.1822704357891,152.24212333754144,148.73347063401485,150.53707885742188,86652500,AAPL,-0.00637512972237797,-0.006395537643532816,152.84921417236328,159.3382598876953,0.02850530656894818
2022-09-23,149.00940896271652,149.28536935652284,146.41733629369975,148.26036071777344,96029900,AAPL,-0.015123969170444562,-0.015239502756540277,152.16522521972655,158.74494222005208,0.027900576962967678
2022-09-26,147.50151327499646,151.5522368801937,147.4817975166926,148.5955047607422,93339400,AAPL,0.002260510100921209,0.0022579589917783366,150.91748962402343,158.04419759114583,0.023890203697001948
2022-09-27,150.53707403917747,152.48851277634017,147.78730509985635,149.57119750976562,84442700,AAPL,0.0065660986891522555,0.006544635763716664,150.71248931884764,157.3401667277018,0.015471398410691796
2022-09-28,145.51058195956156,148.46731284335547,142.75096346027843,147.67884826660156,146691400,AAPL,-0.012651829193521813,-0.012732545109816806,150.17337646484376,156.57831420898438,0.015333075171711308
2022-09-29,143.99284886355534,144.6039019742723,138.6510066887834,140.425048828125,128138200,AAPL,-0.04911874329749255,-0.05036608574415316,149.19864349365236,155.5247324625651,0.020991036702020353
2022-09-30,139.2423515609022,141.03610936010895,136.00965940990883,136.20677185058594,124925300,AAPL,-0.030039348483346995,-0.03049977375425801,147.9666732788086,154.34368336995442,0.022298485476876215
2022-10-03,136.2166245441246,141.00653009557303,135.70412021518845,140.3954620361328,114311700,AAPL,0.030752437111876585,0.030289057008457524,146.78102416992186,153.38865865071614,0.02326460586187375
2022-10-04,142.9382384476115,144.11107754403744,142.1793399077984,143.99281311035156,87830100,AAPL,0.02562298682626163,0.025300219985227013,145.7166015625,152.68331247965494,0.02453645861368851
2022-10-05,141.9921012373244,145.25435906019973,140.94737686981628,144.28848266601562,79471000,AAPL,0.0020533632844401684,0.0020512580154799526,144.99515686035156,151.99899291992188,0.02420711272511472
2022-10-06,143.7069978739473,145.41204208560697,143.12551098076761,143.3324737548828,68402200,AAPL,-0.006625677209079028,-0.006647724447536495,144.27469635009766,151.2729507446289,0.02420899943410919
2022-10-07,140.4841493461153,141.03608513942643,137.43871980031912,138.06948852539062,85925600,AAPL,-0.036718721805447774,-0.03740982448003524,143.25560913085937,150.28934427897136,0.026194408817171735
2022-10-10,138.39476013183594,139.84355993945272,136.57145118339125,138.39476013183594,74899000,AAPL,0.002355854359419096,0.002353083685221064,142.23553466796875,149.52716471354168,0.026198210325403214
2022-10-11,137.88220810755857,139.31130670377667,136.22644606433332,136.97547912597656,77033700,AAPL,-0.010255308831832677,-0.010308256821176682,140.97596282958983,148.79126688639323,0.025760508389052833
2022-10-12,137.1233408598166,138.33559643003326,136.1673299106835,136.3447265625,70433700,AAPL,-0.00460485750808326,-0.004615492525470577,139.8425506591797,148.11548868815103,0.025750605015235108
2022-10-13,133.04305662953354,141.51901056988928,132.4319886081597,140.92767333984375,113224000,AAPL,0.033612937536259935,0.033060370934059544,139.89281311035157,147.6479970296224,0.02394547198504817
2022-10-14,142.22865171308297,142.43562955432296,136.19692370577837,136.38418579101562,88598000,AAPL,-0.03223985354438952,-0.03277100499591646,139.91055450439453,147.00474395751954,0.02427911851306265
2022-10-17,139.0353938988536,140.83898708446822,138.24692906829756,140.35606384277344,85250900,AAPL,0.0291227170417252,0.02870670828512837,139.9066146850586,146.56451975504558,0.024064935417068656
2022-10-18,143.39162165141138,144.58416155365336,138.58200045824861,141.6767120361328,99136600,AAPL,0.009409270659219704,0.009365279208399418,139.6750045776367,146.2103693644206,0.022689720314642958
2022-10-19,139.6464402055219,142.8594165632396,139.4591781255194,141.78514099121094,61758300,AAPL,0.0007653265912217488,0.0007650338781640034,139.42467041015624,145.81285298665364,0.022670223916243536
2022-10-20,140.95727113919492,143.7858732075523,140.5925973080329,141.32192993164062,64522000,AAPL,-0.0032669929749481463,-0.003272341248188234,139.22361602783204,145.4491755167643,0.022614260992678333
2022-10-21,140.80940185727815,145.71758686598037,140.59257368233722,145.1459503173828,86548600,AAPL,0.027058931247202267,0.026699311235099315,139.93126220703124,145.11736551920572,0.020237836267000476
2022-10-24,145.06708076816867,148.06322822559991,143.89424173414176,147.2944793701172,75981900,AAPL,0.014802542186236112,0.014694053850451215,140.82123413085938,144.65808614095053,0.020433935366193055
2022-10-25,147.92527363612152,150.2906678641537,147.20580651383366,150.142822265625,74732300,AAPL,0.019337743734105572,0.019153145579667585,142.13796844482422,144.6088068644206,0.019901056194276977
2022-10-26,148.78271775892205,149.79786091510002,145.90481954516318,147.19593811035156,88194300,AAPL,-0.01962720635462656,-0.019822377972942135,143.22308959960938,144.41300557454426,0.021582195056208484
2022-10-27,145.934419951747,146.900281375259,142.0512434645865,142.71157836914062,109180200,AAPL,-0.03046524108463544,-0.030938952528121698,143.40148010253907,144.16431223551433,0.02267389574505729
2022-10-28,146.06254411260886,155.22841546191245,145.68803498734457,153.49380493164062,164762400,AAPL,0.07555257033602758,0.07283454843439058,145.11244201660156,144.32988993326822,0.02882311943381907
2022-10-31,150.95099079346033,152.01541585586838,149.72886978727786,151.12838745117188,97943200,AAPL,-0.015410507815101782,-0.01553048388145016,146.1896743774414,144.2924377441406,0.029333346812417692
2022-11-01,152.84330260142488,153.20796132588728,146.97912170575748,148.47718811035156,80379300,AAPL,-0.017542695886150983,-0.017698392555649027,146.86972198486328,144.087109375,0.030361789157810376
2022-11-02,146.80172383520585,149.97528368505897,142.90869682596562,142.93826293945312,93604600,AAPL,-0.037304890006280234,-0.03801852168164777,146.9850341796875,143.80162048339844,0.033257601597995394
2022-11-03,140.01108109963562,140.74041357111363,136.74882328898968,136.876953125,97918500,AAPL,-0.042405089370790905,-0.043330439467190736,146.54053649902343,143.34628295898438,0.036095337115269195
2022-11-04,140.27297665062395,140.84556152923415,132.6615790911303,136.6104278564453,140814800,AAPL,-0.0019471887886873818,-0.0019490870253271084,145.68698425292968,142.95795186360678,0.034563344703625896
2022-11-07,135.35664228494105,137.37054820183675,133.93505454893932,137.14349365234375,83374600,AAPL,0.0039020871558839154,0.0038944937607809046,144.67188568115233,142.5762181599935,0.03400703728450132
2022-11-08,138.61446164278013,139.6214071902777,135.7318039714629,137.71609497070312,89908500,AAPL,0.004175198568376226,0.004166506612196421,143.42921295166016,142.18104807535806,0.03303590089343846
2022-11-09,136.72889468527546,136.77825830980785,132.8688912272567,133.1453094482422,74917800,AAPL,-0.03318991526323267,-0.03375319915966626,142.0241500854492,141.69659678141275,0.0338437216711883
2022-11-10,139.43384265889435,144.99183654785156,137.7160881791185,144.99183654785156,118854000,AAPL,0.08897442312238946,0.08523635710236442,142.2521759033203,141.84882303873698,0.0442190863450213
2022-11-11,143.95525706239889,148.0916625737545,142.52378765132767,147.78562927246094,93979700,AAPL,0.01926862084878378,0.019085331717659533,141.68135833740234,142.2347849527995,0.03732564379256694
2022-11-14,147.06496772898868,148.35821299381362,145.54465286622803,146.3837890625,73374100,AAPL,-0.009485632783526432,-0.009530907934620542,141.20689849853517,142.43439585367838,0.03716382598033025
2022-11-15,150.2734222564666,151.6258979697989,146.66022247085542,148.1212921142578,89868300,AAPL,0.011869504559797628,0.011799614487316422,141.1713088989258,142.57201182047527,0.03705479256186007
2022-11-16,147.22294689122086,147.9534742124063,145.4064651591236,146.8872833251953,64218300,AAPL,-0.008331069567706795,-0.00836596688425507,141.5662109375,142.65863850911458,0.0348144370162344
2022-11-17,144.5574692004244,149.5428936157141,144.28105100101916,148.79261779785156,80389400,AAPL,0.012971405213057174,0.012887997042918743,142.75777740478514,142.84064331054688,0.0308662105308103
2022-11-18,150.36229211178835,150.74730427835462,148.05221911239073,149.35533142089844,74829600,AAPL,0.0037818651985233043,0.0037747319253950895,144.03226776123046,143.21683807373046,0.030706722544919764
2022-11-21,148.2397789385964,148.4470850528785,145.83097890062086,146.1172637939453,58724100,AAPL,-0.02168029487898171,-0.021918765514697236,144.9296447753906,143.47425486246746,0.03222359482065671
2022-11-22,146.23573346771818,148.49644255294848,145.05106689456673,148.25950622558594,51804100,AAPL,0.014661117899535947,0.01455468275481592,145.9839859008789,143.8503890991211,0.0323131278952509
2022-11-23,147.53884398667913,149.88841358362208,147.4302500541231,149.1381378173828,58301400,AAPL,0.005926308633862565,0.005908817139491916,147.58326873779296,144.2768361409505,0.028964345555199528
2022-11-25,146.41341229167975,146.97613037369675,145.23862757756845,146.21597290039062,35195900,AAPL,-0.019593679790814722,-0.019788180787162043,147.70568237304687,144.45311279296874,0.014743534915616889
2022-11-28,143.2839657599813,144.7647839323927,141.54647786060335,142.375732421875,69246000,AAPL,-0.02626416527783726,-0.026615229043259032,147.1646926879883,144.6528310139974,0.015522231222473414
2022-11-29,142.44481218129837,142.95816663670598,138.55520957308642,139.36471557617188,83763800,AAPL,-0.021148385293507377,-0.021375216165509876,146.46278533935546,144.61978607177736,0.016438935516185655
2022-11-30,139.59177292691083,146.81817210889182,138.75265175216816,146.13699340820312,111380900,AAPL,0.04859391994618445,0.047450142881030735,146.26435546875,144.76846211751302,0.023016159113677086
2022-12-01,146.31469421224674,147.22292742638413,144.735149018476,146.4134063720703,71250400,AAPL,0.0018914646963830162,0.0018896781294982419,146.2169677734375,144.92273763020833,0.022896917377806313
2022-12-02,144.09348175456344,146.10738776877085,143.7874333564375,145.91981506347656,65447400,AAPL,-0.0033712166175509095,-0.0033769119720771785,145.9296875,145.0760004679362,0.022427057748450684
2022-12-05,145.88034988563246,148.99006226616046,143.90592550087496,144.7549285888672,68826400,AAPL,-0.00798305887451023,-0.0080150940956178,145.4696472167969,145.062966410319,0.022402574071130922
2022-12-06,145.18929508684244,145.4163496587564,140.10514358274577,141.08248901367188,64727200,AAPL,-0.025370048612477825,-0.02569741706513953,144.96616973876954,144.85590006510418,0.022783354620970645
2022-12-07,140.37171061069705,141.53661382163668,138.20971339806968,139.1376953125,69721100,AAPL,-0.013784798629285722,-0.013880691225818606,144.05398864746093,144.4890625,0.02204110616154412
2022-12-08,140.5395207716393,141.68469046865562,139.2956388988772,140.8258056640625,62128300,AAPL,0.012132660008282059,0.012059649238834019,143.2227554321289,144.27672475179037,0.022502213933138806
2022-12-09,140.51977775341376,143.70848393310538,139.09818980739163,140.3420867919922,76097000,AAPL,-0.003434873813001449,-0.003440786535577057,142.63536682128907,144.19774169921874,0.02195498449090061
2022-12-12,140.87515496362036,142.65213964669184,139.25612782207975,142.64227294921875,70462700,AAPL,0.01638985289306527,0.01625698903452695,142.66202087402343,143.83602396647134,0.02124428533813511
2022-12-13,147.58822033452066,148.05221126240446,142.39548971088675,143.60975646972656,93886200,AAPL,0.006782586259350021,0.006759688002457551,143.0865249633789,143.5854029337565,0.019891340350401483
2022-12-14,143.49129555982842,144.78454109797417,139.35487413932952,141.378662109375,82291200,AAPL,-0.015535813270610821,-0.015657758680527534,142.6106918334961,143.34878540039062,0.01306007928793982
2022-12-15,139.30547253397592,139.98665115869375,134.29043424832926,134.75442504882812,98931900,AAPL,-0.04685457452852504,-0.04798778941312086,141.44479370117188,143.07599080403645,0.019018577437706182
2022-12-16,134.9420010552602,135.88971607194347,132.01984711589319,132.7898712158203,160156900,AAPL,-0.014578770472999047,-0.014686085033915277,140.13179931640624,142.93975474039715,0.01902967593499854
2022-12-19,133.38225908900193,133.47110458380885,129.64073097004035,130.6772918701172,79592600,AAPL,-0.01590919041008476,-0.016037100019377065,138.72403564453126,142.74198354085286,0.01913226136264293
2022-12-20,129.70981804392392,131.54603344731098,128.2289996561493,130.60818481445312,77432800,AAPL,-0.000528837525442083,-0.000528977409325646,137.67660522460938,142.52413991292318,0.018517173788502348
2022-12-21,131.27945009767515,135.06047393891612,131.05239555108,133.71786499023438,85928000,AAPL,0.023809228956048756,0.023530209413735154,137.1346221923828,142.3908655802409,0.02077447133405026
2022-12-22,132.63196256739838,132.83926868979583,128.63375022087482,130.5390625,77852100,AAPL,-0.02377245920331239,-0.024059583678853285,136.10594787597657,142.30399068196616,0.02081708397668215
2022-12-23,129.24581575552057,130.72663401357696,127.98218538040545,130.17379760742188,63814900,AAPL,-0.0027981271320844936,-0.0028020492078277295,135.08911895751953,141.8100560506185,0.02083218752770639
2022-12-27,129.69989901921417,129.72951416992888,127.07391185568757,128.36715698242188,69007800,AAPL,-0.013878681103308255,-0.013975890471108358,133.66160736083984,141.16277364095052,0.01912147026676044
2022-12-28,128.01179226832107,129.35440133807893,124.2603907760934,124.42821502685547,85438400,AAPL,-0.030684966841680428,-0.0311656083102085,131.74345321655272,140.4309211730957,0.01906898426935391
2022-12-29,126.35325904901092,128.81141476714157,126.09658935745793,127.95254516601562,75703700,AAPL,0.028324203946825888,0.02793049080233804,130.4008415222168,139.7586296081543,0.023255689368744767
2022-12-30,126.76789648243701,128.28819633379305,125.80042540883515,128.26844787597656,77034200,AAPL,0.0024689052456992044,0.00246586250627094,129.75224380493165,139.13800175984701,0.019215203371004803
2023-01-03,128.6139854814398,129.22605213593528,122.58211921528644,123.47061157226562,112117500,AAPL,-0.037404649258327316,-0.03812215202124677,128.82031784057617,138.2939348856608,0.0217932062097062
2023-01-04,125.26733892869382,127.01470850998557,123.48048749262259,124.7441177368164,89113600,AAPL,0.01031424521458213,0.010261416336884986,128.22700042724608,137.47356109619142,0.022201508137450924
2023-01-05,125.50427521319664,126.1360903730334,123.16458728849297,123.42125701904297,80962700,AAPL,-0.010604593962213027,-0.010661223379228608,127.50830764770508,136.717027537028,0.02222390289358777
2023-01-06,124.39860396256954,128.62386318797923,123.29292365349042,127.96243286132812,87754700,AAPL,0.036794114336272665,0.03613336984076407,126.93276443481446,136.04045842488605,0.02432156450518683
2023-01-09,128.80157186038267,131.70397802412538,128.22898699932045,128.48565673828125,70790800,AAPL,0.004088886599398656,0.004080549820290237,126.72742385864258,135.352042388916,0.0234047815910964
2023-01-10,128.5942214648839,129.5814334016857,126.48158852267441,129.05821228027344,63896200,AAPL,0.004456182553967514,0.004446283170568339,126.61586532592773,134.7801170349121,0.023475053272450783
2023-01-11,129.57158328133335,131.8026771210122,128.7916923794983,131.78294372558594,69458900,AAPL,0.021112422039406997,0.020892642855869167,126.95744400024414,134.42702407836913,0.023896351865901923
2023-01-12,132.1679704181571,132.54310080025633,129.75917030810112,131.7039794921875,71379600,AAPL,-0.0005991991919900297,-0.000599378783570207,127.68502044677734,134.171666208903,0.020855086124497924
2023-01-13,130.34158266882602,133.19462438541646,129.97631909539697,133.0366668701172,57809700,AAPL,0.010118808733556417,0.01006795634448053,128.1934326171875,133.73498865763347,0.019455858574101505
2023-01-17,133.10579321952497,135.53432625738486,132.41474784548592,134.20159912109375,63646600,AAPL,0.008756475025895494,0.008718359442283646,128.78674774169923,133.32792841593425,0.01950517800260896
